,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
/home/lucas/Lux/res/readability/input_texts/479.txt,31.66622434145491,40.421286125487,9.996850503794267,13.713735244519413,36.52837122753969,101.10170378554399,18.290294419934362,15.793103448275861,12.759285317206489,4.448988195615514,1.3014333895446881,81.79310344827586,1.0,0.346964586846543,10553,3087,2372,823,29,29,458,226,761,69,16,0,1,9,39,0,4,1
/home/lucas/Lux/res/readability/input_texts/480.txt,14.673283477448003,18.167242346342604,10.721227439588688,52.84887824258007,19.38967048375789,57.72867492404768,14.793680896603448,7.909090909090909,11.80395538677261,4.652956298200514,1.3958868894601542,35.36363636363637,1.0,0.5526992287917738,1810,543,389,215,11,11,87,51,158,16,12,0,0,2,8,0,2,1
/home/lucas/Lux/res/readability/input_texts/481.txt,11.623052631578947,13.106842105263162,11.784986877192985,52.34036842105266,14.734035087719299,49.11578947368421,12.797958971132712,6.0,11.554309824561404,4.912280701754386,1.5526315789473684,22.8,1.0,0.8596491228070176,560,177,114,98,5,5,30,16,49,3,1,0,0,0,0,0,2,0
/home/lucas/Lux/res/readability/input_texts/482.txt,6.799135802469138,8.125370370370373,8.216289438271609,78.37611111111113,9.91604938271605,35.28395061728395,9.055300708194984,3.111111111111111,8.330596296296296,4.364197530864198,1.3024691358024691,18.0,1.0,0.6234567901234568,707,211,162,101,9,9,28,11,39,3,0,0,0,0,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/483.txt,6.219393939393942,14.195454545454545,7.178370363636365,109.24909090909091,14.412121212121214,43.60606060606061,8.477225575051662,3.5,10.29739090909091,4.0606060606060606,0.7575757575757576,33.0,1.0,0.8484848484848485,268,50,66,56,2,2,7,2,21,3,0,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/484.txt,12.047755710029794,14.68004965243297,7.500346779874217,68.30638033763657,15.968090036411784,48.56802383316783,11.045920836378095,5.052631578947368,9.418084045018205,4.113207547169812,1.2358490566037736,33.473684210526315,1.0,0.44654088050314467,2616,786,636,284,19,19,96,41,166,16,18,0,7,4,3,1,4,2
/home/lucas/Lux/res/readability/input_texts/485.txt,10.621917293233086,12.30028822055138,11.136346635338349,58.38996867167921,15.182456140350878,48.106516290726816,13.246950765959598,5.75,10.43461328320802,4.80827067669173,1.4887218045112782,22.166666666666668,1.0,0.6466165413533834,1279,396,266,172,12,12,69,42,96,10,4,0,1,1,6,1,2,1
/home/lucas/Lux/res/readability/input_texts/486.txt,16.146538461538462,19.094615384615388,13.592665615384618,37.18596153846157,20.384615384615387,55.57692307692308,16.41640786499874,7.5,12.536192307692307,5.153846153846154,1.6153846153846154,32.5,1.0,0.7846153846153846,335,105,65,51,2,2,15,12,30,2,1,0,1,0,3,0,0,0
/home/lucas/Lux/res/readability/input_texts/487.txt,19.309809760132342,24.06476978218914,12.383265248138962,36.37488558036948,24.01532947339399,72.44527157430383,17.317821063276355,12.38888888888889,13.262713509787703,4.905707196029777,1.477667493796526,44.77777777777778,1.0,0.4987593052109181,3954,1191,806,402,18,18,223,123,378,21,8,1,0,4,13,0,1,0
/home/lucas/Lux/res/readability/input_texts/488.txt,5.12172119487909,6.486661450924608,9.758240152631583,76.63488620199149,6.950213371266003,34.74395448079659,7.678877204190328,2.5135135135135136,10.918984352773826,4.836842105263158,1.4157894736842105,10.27027027027027,1.0,0.5605263157894737,1838,538,380,213,37,37,93,27,163,8,4,0,3,8,3,0,1,0
/home/lucas/Lux/res/readability/input_texts/489.txt,9.097948257276325,10.63706970894718,9.689862681818184,67.31553898670501,13.12813510600072,44.59719726913403,11.622518546628735,4.956521739130435,9.736971397772187,4.574380165289257,1.396694214876033,21.043478260869566,1.0,0.5413223140495868,2214,676,484,262,23,23,114,57,155,19,1,0,4,0,6,1,3,0
/home/lucas/Lux/res/readability/input_texts/490.txt,19.757595238095238,24.043392857142855,12.343035720238095,33.20407142857145,22.027142857142856,70.69285714285714,14.74734012447073,11.6,12.202776428571429,4.898809523809524,1.5148809523809523,44.8,1.0,0.5044642857142857,3292,1018,672,339,15,15,174,69,270,14,2,0,1,0,7,0,5,0
/home/lucas/Lux/res/readability/input_texts/491.txt,14.992409302325584,18.333170134638927,12.534756113831094,45.78107906976746,18.506516523867813,60.586976744186046,14.541230437002806,9.12,11.867195441860465,4.973072215422277,1.5116279069767442,32.68,1.0,0.5238678090575275,4063,1235,817,428,25,25,228,111,342,22,7,3,4,3,13,0,4,0
/home/lucas/Lux/res/readability/input_texts/492.txt,13.173184071893402,16.142441896498298,9.65158265075922,59.266729934924086,16.98921599008367,53.10210722032848,12.710083124552245,6.642857142857143,10.647262565850635,4.481561822125814,1.349240780911063,32.92857142857143,1.0,0.5683297180043384,2066,622,461,262,14,14,93,44,157,7,6,0,1,0,5,0,0,0
/home/lucas/Lux/res/readability/input_texts/493.txt,17.49467560638927,21.960901202918556,11.502217075921912,44.27905146913827,21.62263853283376,68.37329915204101,15.358287613066492,11.090909090909092,12.154496765923883,4.763557483731019,1.4186550976138828,41.90909090909091,1.0,0.5466377440347071,2196,654,461,252,11,11,122,56,188,16,1,0,1,0,12,0,4,0
/home/lucas/Lux/res/readability/input_texts/494.txt,12.26666666666667,12.17142857142857,11.629547095238099,44.52000000000001,16.019047619047623,40.04761904761905,13.954451150103322,4.0,11.445242857142857,4.904761904761905,1.6666666666666667,21.0,1.0,0.47619047619047616,206,70,42,20,2,2,8,8,18,2,2,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/495.txt,21.741768707482994,26.84428571428571,13.274621863945583,26.45918367346942,25.858503401360544,76.89115646258503,18.1657508881031,13.666666666666666,12.834042857142856,5.0476190476190474,1.5442176870748299,49.0,1.0,0.7619047619047619,742,227,147,112,3,3,41,23,63,2,0,0,0,2,2,0,1,0
/home/lucas/Lux/res/readability/input_texts/496.txt,19.221090989399297,22.20410777385159,15.753929106007071,20.263650618374577,23.054593639575973,72.12411660777386,18.370426148939398,13.0,12.923432155477032,5.508833922261484,1.7809187279151943,35.375,1.0,0.6289752650176679,1559,504,283,178,8,8,104,63,135,7,1,0,0,0,7,0,2,0
/home/lucas/Lux/res/readability/input_texts/497.txt,20.108029850746266,25.86201492537314,9.228934305970153,46.36532835820897,25.022089552238807,71.51044776119403,15.0,9.6,11.892261492537314,4.350746268656716,1.2537313432835822,53.6,1.0,0.6044776119402985,1166,336,268,162,5,5,48,24,95,9,3,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/498.txt,13.039390915570532,15.422411067193678,10.980686211624445,53.53853042182339,17.869267154798163,53.764076977904494,14.646981321915282,7.173913043478261,10.354703434199443,4.7272727272727275,1.4619970193740686,29.17391304347826,1.0,0.4858420268256334,3172,981,671,326,23,23,165,104,224,22,7,3,1,7,6,0,3,3
/home/lucas/Lux/res/readability/input_texts/499.txt,18.484621848739497,24.050714285714285,10.049375617647058,49.04794117647061,22.840336134453782,67.10084033613445,14.148350294358098,9.0,9.993142857142857,4.5,1.2823529411764707,48.57142857142857,0.875,0.5970588235294118,1530,436,340,203,7,8,63,29,85,11,0,0,0,1,4,0,1,0
/home/lucas/Lux/res/readability/input_texts/500.txt,22.9619689119171,28.877709246711838,9.436737306994818,36.207024711040276,27.691669988043046,75.70585890793146,16.24328567178913,9.692307692307692,12.083932881626145,4.376943005181347,1.3044041450777202,59.38461538461539,0.9285714285714286,0.47797927461139894,3379,1007,772,369,13,14,126,76,269,29,13,0,1,4,8,0,3,0
/home/lucas/Lux/res/readability/input_texts/501.txt,9.798476190476194,11.562585714285717,10.630151496666674,62.97900000000001,14.704761904761904,45.76190476190476,12.92831448793946,5.214285714285714,10.96272380952381,4.73,1.4433333333333334,21.428571428571427,1.0,0.6233333333333333,1419,433,300,187,14,14,73,46,119,11,4,0,1,1,8,1,4,1
/home/lucas/Lux/res/readability/input_texts/502.txt,21.52433554817276,26.91806063122923,9.072882425664453,40.48578073089703,25.70564784053156,73.0265780730897,14.782920236610515,9.534883720930232,11.187820930232558,4.320182724252492,1.294435215946844,56.0,1.0,0.3766611295681063,10403,3117,2408,907,43,43,410,199,728,102,20,1,3,1,11,1,4,1
/home/lucas/Lux/res/readability/input_texts/503.txt,6.292774327122157,6.311490683229813,5.024782695652178,85.05978260869566,9.914699792960663,30.58385093167702,8.477225575051662,2.142857142857143,7.017154658385094,3.7971014492753623,1.2028985507246377,19.714285714285715,1.0,0.6811594202898551,524,166,138,94,7,7,15,7,21,6,3,0,0,0,1,0,1,0
/home/lucas/Lux/res/readability/input_texts/504.txt,19.594794520547946,24.549977168949773,10.614389020547947,41.25819634703198,24.055707762557077,70.75570776255708,15.942179105544785,10.75,11.890503652968038,4.595890410958904,1.3732876712328768,48.666666666666664,1.0,0.541095890410959,2684,802,584,316,12,12,129,67,216,14,12,0,1,3,22,0,1,1
/home/lucas/Lux/res/readability/input_texts/505.txt,41.06157290589452,51.49772492244055,14.575468332988628,-27.09543795243016,46.373898655636,127.9306101344364,26.62202362203543,30.2,15.584857228541882,5.218200620475698,1.6049638055842812,96.7,1.0,0.38883143743536713,5046,1552,967,376,10,10,302,186,438,26,6,0,0,1,33,0,4,1
/home/lucas/Lux/res/readability/input_texts/506.txt,28.46441872427984,35.53339065255732,10.65414423868313,17.222800925925938,32.06546149323927,93.27358906525573,17.053469322555195,15.875,13.27853139329806,4.5702527924750145,1.3909465020576133,70.875,1.0,0.38154027042915933,7774,2366,1701,649,24,24,381,158,660,55,14,0,2,1,17,0,8,0
/home/lucas/Lux/res/readability/input_texts/507.txt,19.254842767295603,25.42075471698113,9.046339377358496,51.41358490566041,23.715723270440254,68.09433962264151,13.0,8.0,9.840394339622641,4.320754716981132,1.20125786163522,53.0,1.0,0.559748427672956,687,191,159,89,3,3,24,10,36,8,3,0,0,0,2,0,1,0
/home/lucas/Lux/res/readability/input_texts/508.txt,19.43434782608696,24.178000000000004,11.779279060869566,37.65891304347828,22.747826086956522,67.30434782608695,15.24744871391589,9.8,11.822186956521739,4.8,1.4478260869565218,46.0,1.0,0.6217391304347826,1104,333,230,143,5,5,49,25,86,13,0,0,0,0,6,0,2,0
/home/lucas/Lux/res/readability/input_texts/509.txt,127.97046153846154,163.2867076923077,11.842963086153848,-243.56246153846146,133.6923076923077,348.38461538461536,33.0,76.0,25.052223076923077,4.716923076923077,1.4246153846153846,325.0,1.0,0.6030769230769231,1533,463,325,196,1,1,76,30,109,15,3,0,0,0,8,0,0,0
/home/lucas/Lux/res/readability/input_texts/510.txt,12.526477541371161,15.82823786142935,9.492067146572108,63.208461538461556,17.081578468812513,49.55973813420622,12.961464211187492,5.538461538461538,10.327097999636297,4.456264775413712,1.3073286052009456,32.53846153846154,1.0,0.4598108747044917,3770,1106,846,389,26,26,144,86,272,17,10,0,2,5,16,0,5,2
/home/lucas/Lux/res/readability/input_texts/511.txt,36.93855633802818,46.601140845070425,13.397576881690146,-11.69526408450703,40.683098591549296,119.1725352112676,21.57417562100671,27.0,14.398978873239438,5.022535211267606,1.5183098591549296,88.75,1.0,0.6253521126760564,1783,539,355,222,4,4,108,46,143,10,1,0,0,0,6,0,0,0
/home/lucas/Lux/res/readability/input_texts/512.txt,1.912037037037038,3.2005555555555567,4.3292022037037015,105.39916666666669,6.881481481481481,20.90740740740741,6.872983346207417,1.0,6.6453592592592585,3.7962962962962963,1.037037037037037,13.5,1.0,0.8148148148148148,205,56,54,44,4,4,4,2,8,0,1,1,1,0,1,1,1,0
/home/lucas/Lux/res/readability/input_texts/513.txt,12.745151515151516,15.92602272727273,9.338770162878792,62.4627272727273,16.53333333333333,54.21212121212121,12.082951062292475,7.0,10.237580303030303,4.428030303030303,1.3106060606060606,33.0,1.0,0.6704545454545454,1169,346,264,177,8,8,56,22,83,8,4,0,1,1,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/514.txt,17.348218243819264,21.746211992043193,10.300804979539642,48.063697073032124,21.572151179312307,69.53140096618357,14.690451944500122,11.333333333333334,12.010423728331913,4.554987212276215,1.3554987212276215,43.44444444444444,1.0,0.5498721227621484,1781,530,391,215,9,9,102,41,154,19,1,0,1,1,2,0,1,1
/home/lucas/Lux/res/readability/input_texts/515.txt,8.6635101010101,11.390681818181818,8.527649002525255,77.03193181818182,14.04141414141414,42.67929292929293,11.76783895837509,4.4375,9.090716161616161,4.340909090909091,1.2373737373737375,24.75,1.0,0.5277777777777778,1719,490,396,209,16,16,71,41,106,14,7,0,0,2,8,0,4,0
/home/lucas/Lux/res/readability/input_texts/516.txt,15.087116022099451,18.671685082872933,10.848243627071824,51.371558011049736,18.45790055248619,59.68066298342542,13.392304845413264,8.5,11.015224419889503,4.671270718232044,1.4033149171270718,36.2,1.0,0.6243093922651933,1691,508,362,226,10,10,85,36,128,12,3,2,1,2,5,1,3,0
/home/lucas/Lux/res/readability/input_texts/517.txt,13.656621621621621,15.983639639639641,10.700101859459458,52.06889639639641,17.306306306306308,56.77927927927928,13.723805294763608,8.0,10.286914414414415,4.6702702702702705,1.4594594594594594,30.833333333333332,1.0,0.6486486486486487,864,270,185,120,6,6,48,23,60,14,0,0,0,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/518.txt,23.86586455331413,30.08652257444765,11.900718291066287,26.9635614793468,28.320653218059558,82.90537944284343,18.0,14.5,12.830134197886647,4.7982708933717575,1.4322766570605188,57.833333333333336,1.0,0.579250720461095,1665,497,347,201,6,6,87,45,139,11,6,0,0,0,18,0,1,1
/home/lucas/Lux/res/readability/input_texts/519.txt,15.425555555555558,19.810286324786325,9.042484253703705,58.45346153846157,19.948717948717952,59.5014245014245,13.190493307301361,7.461538461538462,12.217492877492878,4.3462962962962965,1.2555555555555555,41.53846153846154,1.0,0.5314814814814814,2347,678,540,287,13,13,97,45,223,16,5,0,1,1,13,0,2,0
/home/lucas/Lux/res/readability/input_texts/520.txt,9.571556008902078,11.071932492581603,10.222131584569738,63.953891876854605,15.784050445103857,45.69158011869436,13.781929326423912,5.1875,10.772297922848665,4.664688427299703,1.4362017804154303,21.0625,1.0,0.6053412462908012,1572,484,337,204,16,16,83,62,130,9,8,0,1,1,3,0,1,0
/home/lucas/Lux/res/readability/input_texts/521.txt,14.644524421593832,17.916988333003758,13.652628580976867,43.36487640893814,18.24172434249555,58.20071188451651,14.864620970314675,8.461538461538462,12.589476389163536,5.177377892030848,1.5732647814910026,29.923076923076923,1.0,0.6735218508997429,2014,612,389,262,13,13,110,61,184,4,10,0,2,0,8,0,1,0
/home/lucas/Lux/res/readability/input_texts/522.txt,3.965652173913046,5.489402173913046,8.053762831521745,87.11358695652176,8.730434782608695,29.434782608695652,8.968668193156661,2.0625,9.35581304347826,4.494565217391305,1.2771739130434783,11.5,1.0,0.5815217391304348,827,235,184,107,16,16,33,19,60,5,2,3,0,1,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/523.txt,19.54082496642579,23.400179062480014,12.443859886998787,32.11467417023727,24.17929270320394,71.01931316748737,17.9208437746452,12.0,12.288985029097654,4.919805589307412,1.545565006075334,43.31578947368421,1.0,0.5078979343863913,4049,1272,823,418,19,19,228,141,339,26,15,0,0,0,17,0,4,1
/home/lucas/Lux/res/readability/input_texts/524.txt,50.85624926634867,65.3236297811155,7.006942013356841,-26.2159274074195,57.58881737941502,150.43675467362704,20.358394759111185,18.875912408759124,16.384846260961872,3.9157984719773467,1.1156168189346582,136.62043795620437,1.0,0.15216113693433778,73292,20881,18717,2848,137,137,2586,1376,7079,719,187,3,19,2,104,3,7,2
/home/lucas/Lux/res/readability/input_texts/525.txt,16.357662337662337,20.060415584415587,13.302904392207793,40.12506493506496,20.64935064935065,63.83116883116883,16.211565181516328,10.090909090909092,11.647487012987014,5.093506493506493,1.5506493506493506,35.0,1.0,0.587012987012987,1961,597,385,226,11,11,111,64,153,11,5,0,1,1,4,0,5,0
/home/lucas/Lux/res/readability/input_texts/526.txt,8.61850746268657,11.59950248756219,10.167432134328362,73.05024875621893,12.913432835820897,45.71641791044776,11.16496580927726,5.222222222222222,10.32179552238806,4.641791044776119,1.3134328358208955,22.333333333333332,1.0,0.7313432835820896,933,264,201,147,9,9,47,20,71,7,5,0,0,0,6,0,0,0
/home/lucas/Lux/res/readability/input_texts/527.txt,11.348915492957747,13.882274861288948,10.895983128040971,60.06468779342724,16.200785317968418,50.48915919760991,13.63014581273465,6.366666666666666,10.265218122065729,4.733674775928297,1.4225352112676057,26.033333333333335,1.0,0.43661971830985913,3697,1111,781,341,30,30,191,113,264,32,3,1,5,0,8,2,5,0
/home/lucas/Lux/res/readability/input_texts/528.txt,13.283756313131317,15.40715909090909,12.713375069444446,46.457329545454556,16.30606060606061,54.30681818181819,13.702591020190136,7.363636363636363,11.623937626262625,5.041666666666667,1.5815972222222223,26.181818181818183,1.0,0.5295138888888888,2904,911,576,305,22,22,162,84,244,21,10,0,2,0,10,0,6,1
/home/lucas/Lux/res/readability/input_texts/529.txt,11.087289377289377,13.175615384615384,10.033155587179486,61.88104395604398,14.824908424908427,46.98901098901099,12.289010404005062,5.457142857142857,10.03905238095238,4.587179487179487,1.4014652014652014,26.0,1.0,0.3516483516483517,12523,3826,2730,960,105,105,573,302,884,81,15,2,13,14,44,1,16,3
/home/lucas/Lux/res/readability/input_texts/530.txt,15.201932681867536,18.54653275425263,11.945814482084689,46.82785740137533,19.898516105682234,61.14694173000362,15.649110640673518,9.222222222222221,11.757564205573653,4.866449511400652,1.482084690553746,34.111111111111114,1.0,0.5146579804560261,2988,910,614,316,18,18,166,96,250,9,7,0,0,1,13,3,4,1
/home/lucas/Lux/res/readability/input_texts/531.txt,66.2056976744186,83.90290697674419,8.161914174418605,-73.24906976744182,71.70697674418605,186.53488372093022,22.364916731037084,25.0,16.25290348837209,4.104651162790698,1.247093023255814,172.0,1.0,0.5697674418604651,1412,429,344,196,2,2,50,25,89,9,3,0,0,0,4,0,0,0
/home/lucas/Lux/res/readability/input_texts/532.txt,15.530994059405945,19.18079207920792,11.387527110011,48.47415445544558,19.428488448844888,61.112475247524756,14.541230437002806,9.0,11.346006605060506,4.762376237623762,1.4356435643564356,36.36,1.0,0.4444444444444444,4329,1305,909,404,25,25,225,111,340,27,9,0,1,4,28,0,8,1
/home/lucas/Lux/res/readability/input_texts/533.txt,11.058490196078434,16.091176470588238,7.927445414565831,79.36420588235296,16.184761904761906,51.94649859943978,10.14142842854285,5.8,12.882037927170868,4.176470588235294,1.0784313725490196,35.7,1.0,0.5322128851540616,1491,385,357,190,10,10,58,17,169,9,5,1,1,3,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/534.txt,18.05657608695653,22.249021739130434,11.122849275362324,42.416168478260886,22.119565217391308,67.47282608695653,15.549900398011133,10.5,11.496514492753624,4.695652173913044,1.4260869565217391,43.125,1.0,0.6492753623188405,1620,492,345,224,8,8,84,42,125,20,2,0,0,1,4,0,4,0
/home/lucas/Lux/res/readability/input_texts/535.txt,12.618211068211071,15.961602316602317,10.149366292792795,61.08283783783786,16.289317889317893,51.08365508365509,12.258200997725515,6.142857142857143,10.046105148005147,4.572072072072072,1.3423423423423424,31.714285714285715,1.0,0.6531531531531531,1015,298,222,145,7,7,43,20,68,6,3,0,0,0,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/536.txt,16.34842307692308,20.63293269230769,10.03209835096154,51.946576923076954,19.71692307692308,58.90769230769231,12.797958971132712,7.2,11.393369615384616,4.514423076923077,1.3317307692307692,41.6,1.0,0.6394230769230769,939,277,208,133,5,5,36,16,75,10,1,0,0,0,0,0,0,0
/home/lucas/Lux/res/readability/input_texts/537.txt,16.3472275242047,19.98653526970954,12.519749987551872,42.24814419087139,19.992503457814664,63.12095435684647,15.24744871391589,9.75,11.915888547717842,4.955739972337483,1.5117565698478561,36.15,1.0,0.5435684647302904,3583,1093,723,393,20,20,195,100,297,20,10,1,3,4,8,0,2,0
/home/lucas/Lux/res/readability/input_texts/538.txt,18.37405824039654,23.696220570012393,11.88931892565056,43.182698265179695,22.394299876084265,71.10346964064436,15.24744871391589,11.777777777777779,12.4932073110285,4.821561338289963,1.3965303593556382,44.833333333333336,1.0,0.4944237918215613,3891,1127,807,399,18,18,212,90,339,20,8,1,4,1,24,0,0,0
/home/lucas/Lux/res/readability/input_texts/539.txt,16.067775061124696,19.428446492382925,14.627558449877757,35.90104946398347,20.115177731803648,65.4468685348881,16.330127819803817,10.692307692307692,12.68662555952605,5.334963325183374,1.6430317848410758,31.46153846153846,1.0,0.6063569682151589,2182,672,409,248,13,13,139,77,194,9,2,0,0,7,11,0,2,0
/home/lucas/Lux/res/readability/input_texts/540.txt,16.181428571428572,18.64435714285714,11.535131007142859,41.38857142857143,18.571428571428573,60.0,13.954451150103322,8.75,10.673428571428571,4.792857142857143,1.5357142857142858,35.0,1.0,0.5214285714285715,2013,645,420,219,12,12,105,48,141,15,4,0,2,2,9,0,0,0
/home/lucas/Lux/res/readability/input_texts/541.txt,18.462193050193054,23.764633204633206,7.714970173745176,54.95915830115832,23.963243243243245,64.15521235521236,14.224972160321824,6.4,10.961069575289576,4.096525096525096,1.1737451737451738,51.8,0.8333333333333334,0.5752895752895753,1061,304,259,149,5,6,32,21,78,8,8,0,1,2,2,0,1,0
/home/lucas/Lux/res/readability/input_texts/542.txt,25.336000000000002,31.605600000000003,9.380157436923078,29.188000000000017,30.8,85.61538461538461,18.297058540778355,13.4,11.816130769230769,4.36,1.32,65.0,1.0,0.56,1417,429,325,182,5,5,67,39,102,9,9,0,2,0,1,0,0,0
/home/lucas/Lux/res/readability/input_texts/543.txt,12.031485564304464,13.769212598425192,11.121819674540685,54.04297637795278,14.884409448818898,49.02204724409449,12.486832980505138,6.0,10.366891181102362,4.776902887139108,1.5013123359580052,25.4,1.0,0.6115485564304461,1820,572,381,233,15,15,90,45,132,13,4,0,1,2,8,1,3,1
/home/lucas/Lux/res/readability/input_texts/544.txt,12.110647058823531,13.815220588235292,10.132802433823532,56.681411764705906,16.174117647058825,47.05294117647058,13.392304845413264,5.4,11.719590588235294,4.595588235294118,1.4485294117647058,27.2,1.0,0.7647058823529411,625,197,136,104,5,5,27,18,58,5,2,0,0,0,2,0,1,0
/home/lucas/Lux/res/readability/input_texts/545.txt,5.638421052631582,7.963552631578949,7.476604565789472,88.47894736842107,9.880701754385965,33.03508771929825,8.70087712549569,2.6666666666666665,9.703724561403508,4.223684210526316,1.1710526315789473,19.0,1.0,0.6578947368421053,963,267,228,150,12,12,32,13,74,9,0,0,0,0,3,0,2,0
/home/lucas/Lux/res/readability/input_texts/546.txt,14.774728222504589,16.795814861875854,12.710396243964425,41.05115440726625,18.4191067814956,57.483599228198976,15.156388352540313,8.25925925925926,11.362133789825403,5.021601016518424,1.6099110546378652,29.14814814814815,1.0,0.48284625158831,3952,1267,787,380,27,27,223,133,313,25,6,0,0,1,16,0,1,0
/home/lucas/Lux/res/readability/input_texts/547.txt,12.659254307965906,15.646386214509107,10.283380303244009,59.206606365364586,15.771901637333663,51.418470595449804,11.919933710028587,6.3478260869565215,10.688633292451094,4.5994358251057825,1.375176304654443,30.82608695652174,1.0,0.5543018335684062,3261,975,709,393,23,23,146,61,248,19,8,2,3,5,2,0,0,0
/home/lucas/Lux/res/readability/input_texts/548.txt,12.849055944055944,15.024778554778557,13.590561839160841,45.39101981351985,15.966899766899767,52.504662004662,13.723805294763608,6.833333333333333,11.222968997668998,5.20979020979021,1.6223776223776223,23.833333333333332,1.0,0.7062937062937062,745,232,143,101,6,6,41,23,58,7,1,0,0,0,0,0,0,0
